Row.names	logFC	logCPM	PValue	FDR	level	Kindom	Phylum	Class	Order	Family	Genus	Species	Hya1	Hya2	Hya3	Hya4	Hya7	Hya5	Ischy1	Ischy2	Ischy3	Hya6	SYA	SYB	SYC	KA10	KA11	KA12	KA13	KA14	KA2	KA3	KA4	KA5	KA6	KA8	KA9	Hya8	Hya9	XM1	XM10	XM12.1	XM12.2	XM2	XM4	XM5	XM6	XM7	XM9	SRR5757138	SRR5757140	SRR5757145	SRR5757146	SRR5757148	SRR5757149	SRR5757154	SRR5757155	SRR5757156	SRR5757158	SRR5757159	SRR5757161
ASV116	1.800273153	9.454126699	0.460156133	0.043365114	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned	26	37	9	268	37	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	14	0	57	0	8	0	0	0	16	0	0	0	0	0	0	0	0	0
ASV554	1.766631209	6.652976802	0.328102896	0.036206577	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	Unassigned	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV520	1.725533154	6.653429117	0.429534226	0.041731243	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV581	1.716465554	6.649471777	0.432600753	0.041732391	NotSig	Bacteria	Proteobacteria	TA18	PHOS-HD29	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV574	1.716246533	6.649471777	0.433974353	0.041732391	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Actibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV577	1.716246533	6.649471777	0.433974353	0.041732391	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV618	1.698706268	6.644097129	0.435376238	0.041781931	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV548	1.698317711	6.643395353	0.332093056	0.036476048	NotSig	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter	Unassigned	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV528	1.682335065	6.64682198	0.433211121	0.041732391	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV101	1.677907149	9.803291337	0.342219782	0.037327306	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	Unassigned	Unassigned	0	0	0	0	0	0	83	57	4	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	108	117	114	0	25	0	82	22	307	0	0	1	2	0	0	10	20	2	0	7	0	0
ASV601	1.669038933	6.640893987	0.436447449	0.041799601	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV515	1.660080474	6.643764671	0.431872091	0.041732391	NotSig	Bacteria	OD1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV622	1.648086897	6.636282369	0.437471641	0.041812705	NotSig	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV251	1.626942583	8.941571932	0.470365553	0.044238772	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	5	10	0	0	14	0	35	3	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	1	0	5
ASV470	1.591855968	6.87972766	0.589433678	0.053617982	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV597	1.579115331	6.629400928	0.439759752	0.041877777	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	[Entotheonellales]	[Entotheonellaceae]	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV63	1.564293913	10.78793091	0.371142533	0.040295475	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Unassigned	96	147	214	176	134	322	0	0	49	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	328	2	26	0	0	0	25	44	0	28	0	33	0	0	0	0	0	18	0	0	17	0	20
ASV208	1.546594532	7.792816626	0.634309912	0.057145879	NotSig	Bacteria	Gemmatimonadetes	Gemm-4	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	16	0	45	0	0	5	0	0	0	0	0	0	0	0	1	0
ASV354	1.518479073	7.341109289	0.651860104	0.058173576	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
ASV585	1.442575722	6.981672617	0.674885844	0.059888175	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV158	1.437912704	9.472754318	0.320622562	0.03580032	NotSig	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unassigned	Unassigned	10	0	0	7	0	0	0	0	0	7	0	0	0	44	0	0	0	1	0	0	10	3	1	0	6	16	8	39	13	0	0	32	0	186	0	10	0	3	12	2	0	0	2	0	3	0	0	7	2
ASV634	1.436452916	6.608673889	0.440818705	0.041877777	NotSig	Bacteria	OP11	OP11-3	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV285	1.405142561	8.004957751	0.50563223	0.047028645	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	Unassigned	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	9	0	0	7	0	8	0	0	1	0	0	0	0	0	0	0	63	0	0	0	0	0	2	0	0	0	4	0	0	0	0	3	1
ASV487	1.39753936	6.819282273	0.607831155	0.055078854	NotSig	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV587	1.365723727	7.285277526	0.743981986	0.064593896	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
ASV380	1.357250567	6.836079997	0.689850503	0.061101045	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV490	1.348755314	6.602051132	0.44051527	0.041877777	NotSig	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV238	1.333170275	9.079636963	0.516284403	0.04770063	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Unassigned	Unassigned	Unassigned	4	0	0	0	0	0	0	0	0	8	0	40	0	61	3	38	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	5	0	0	17	2	2
ASV572	1.317131381	6.597078165	0.450052299	0.042583262	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Curtobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV632	1.258790327	6.588274664	0.449492404	0.042583262	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV412	1.194395116	7.519899551	0.701436238	0.062010648	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	1	0	0	0	0	0
ASV635	1.183557773	6.580113495	0.453691736	0.042841592	NotSig	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV492	1.178452711	6.799012822	0.720776947	0.063232447	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	MIZ46	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV131	1.178293302	9.017077791	0.488706567	0.045781021	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Cupriavidus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	40	53	49	20	55	155	5	99	19	69	1	0	0	4	20	0	0	0	0	2	0	0
ASV630	1.166288452	6.819193897	0.745735976	0.064593896	NotSig	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV512	1.10464606	6.765093576	0.609105745	0.055088412	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Unassigned	Unassigned	2	0	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV460	1.062923558	6.951588394	0.737966791	0.064275407	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV17	1.050822136	14.87958334	0.391685216	0.041235707	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned	0	0	0	0	1	0	0	0	0	13	0	0	0	1215	387	718	349	100	4	596	5	3022	350	4	1616	2	33	26	86	113	41	124	553	182	141	19	212	76	211	22	182	300	22	138	253	236	143	217	223
ASV303	0.969474176	7.561074209	0.749237699	0.064778129	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	0	0	0	0	51	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ASV516	0.835186746	7.121277484	0.817608458	0.069166446	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ASV257	0.830046592	7.479278935	0.805031086	0.06871932	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	130	0	0	0	0	0	0	0	5	0	0	0	0	2	0
ASV535	0.757967631	7.067551556	0.861197403	0.072128216	NotSig	Bacteria	WPS-2	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV456	0.724295056	6.873515612	0.842477268	0.070888444	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Sedimentibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV213	0.71375566	8.234346959	0.657341754	0.058551878	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188	Unassigned	Unassigned	Unassigned	3	32	4	15	50	50	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	43	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	2	3	0	0	1
ASV369	0.678305606	7.422723017	0.718590723	0.063171632	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Unassigned	Unassigned	Unassigned	0	0	0	0	5	0	0	0	0	7	0	0	0	5	0	3	0	0	0	5	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	1
ASV237	0.628832331	7.687558523	0.816825414	0.069166446	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	31	41	0	48	0	0	0	0	5	0	0	0	0	0	0	0	0	2
ASV128	0.608373648	9.064594333	0.744896958	0.064593896	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	49	134	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	147	37	5	0	7	8	0	1	10	0	0	7	0	0	2	2
ASV331	0.598556063	7.116917583	0.787840618	0.067496454	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	CandidatusEndobugula	Unassigned	0	0	0	0	0	0	12	21	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
ASV440	0.591144378	6.909416322	0.81541857	0.069166446	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	JTB248	Unassigned	0	4	0	0	19	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV241	0.546604355	7.886011514	0.782028653	0.067120565	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	[Marinicellales]	[Marinicellaceae]	Marinicella	Unassigned	0	15	5	19	9	12	13	12	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0
ASV47	0.529375771	10.99037833	0.81273755	0.069126703	NotSig	Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	686	64	0	62	187	239	1148	173	32	0	0	24	0	0	89	32	0	0	54	0	0
ASV461	0.395245353	6.82370107	0.86737166	0.072295506	NotSig	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ASV186	0.349094833	8.436090504	0.861803599	0.072128216	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Unassigned	64	15	0	71	26	73	6	11	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	12	0	0
ASV68	0.346301021	10.36738646	0.847027289	0.071144253	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	2	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	294	0	0	45	148	119	152	707	0	4	0	16	0	0	70	28	3	0	18	0	0
ASV91	0.318265815	9.865941732	0.829621876	0.070056958	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Unassigned	10	19	0	10	23	0	88	127	613	130	0	0	7	1	0	3	0	0	0	0	0	5	2	0	7	0	30	0	17	0	0	0	0	0	0	10	0	74	0	0	0	0	1	5	0	2	0	0	0
ASV270	0.316797116	7.772142251	0.897393653	0.074054622	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	Unassigned	11	19	7	39	13	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ASV346	0.30362403	7.227022952	0.932639045	0.075638471	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Francisellaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0
ASV420	0.298949822	6.83228551	0.880890493	0.07307669	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gaetbulibacter	Unassigned	18	7	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV296	0.258247594	7.433109885	0.883020704	0.073124667	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Unassigned	Unassigned	3	9	12	0	8	13	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	5	1	0	0	0	0	0	0	0	2	0
ASV115	0.227953635	9.409889359	0.870770372	0.07236455	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	2	5	79	0	12	247	10	0	73	20	27	29	139	0	19	0	2	0	0	0	5	6	1	7	26
ASV376	0.20395101	7.933494126	0.919805968	0.075114831	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	9	2	0	18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	5	0	0	1
ASV226	0.19389935	8.000366946	0.923117924	0.075124899	NotSig	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Saprospiraceae	Lewinella	Unassigned	7	0	0	8	0	0	27	27	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	7	0	0	0	4	0	0	0	0	3
ASV147	0.174789592	8.644348592	0.925698387	0.075205014	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	124	0	56	0	0	0	244	0	0	0	1	0	13	3	0	2	2	4	3	4	1
ASV234	0.14981915	7.912583138	0.905873817	0.07423439	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Unassigned	Unassigned	Unassigned	5	0	0	3	12	3	5	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	61	0	15	0	0	2	0	0	0	1	3	1	0	4	3	4
ASV243	0.019140316	7.367351477	0.993665205	0.07960489	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	138	0	0	0	0	0	16	0	0	0	8	0	0	0	0	0	0	0	0
ASV417	0.016126083	6.989112462	0.99506112	0.07960489	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Tsukamurellaceae	Tsukamurella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	32	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV325	-0.060585071	7.602781272	0.973735326	0.078164239	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Unassigned	Unassigned	0	7	17	17	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	1	7
ASV385	-0.075118794	7.147981869	0.966525335	0.077717873	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	2	0	0	10	4	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV50	-0.125138206	11.35787391	0.922069659	0.075124899	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	OM60	Unassigned	Unassigned	81	133	154	113	176	216	19	0	17	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	129	87	203	38	0	194	24	85	69	236	0	0	1	44	0	0	106	137	0	0	78	0	3
ASV514	-0.129768346	6.693363729	0.959310291	0.077269574	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV405	-0.149778267	7.486131832	0.953107831	0.07690144	NotSig	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	2	0	3
ASV130	-0.152473825	9.597981506	0.90501644	0.07423439	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Unassigned	Unassigned	Unassigned	35	0	0	39	6	80	0	0	0	0	0	0	0	12	0	0	0	0	0	23	3	4	3	0	4	0	0	58	78	0	0	0	0	19	25	139	2	6	19	0	6	0	0	1	14	0	0	30	6
ASV267	-0.161777633	7.873252032	0.907958546	0.074276053	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	11	0	0	27	7	32	0	0	0	0	0	0	0	2	0	4	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	3	1	0	3	3	2	6	0	1	0	0
